Año - mes,Dimensión valor,Cuenta,Imp. presupuestado,Imp. real,Desvio,Porcentaje de desviación
2023-12-01,Corralón 2 Matanza,Operador logistica corralones,-506470.48,-828410.82,-321940.34,63.565469797963345
2023-09-01,Corralón 3 Barracas,Operador logistica corralones,-374585.3,-374199.66,385.64,-0.10295118361559141
2023-10-01,Corralón 3 Barracas,Operador logistica corralones,-409846.15,-285456.92,124389.23,-30.35022532235573
2023-11-01,Corralón 3 Barracas,Operador logistica corralones,-461026.2,-875439.76,-414413.56,89.88937288162798
2023-12-01,Corralón 3 Barracas,Operador logistica corralones,-509537.88,-552273.88,-42736.0,8.387207639989395
2023-09-01,Corralón 4 JC Paz,Operador logistica corralones,-208163.0,-187102.33,21060.67,-10.117393580991825
2023-10-01,Corralón 4 JC Paz,Operador logistica corralones,-243011.09,-142728.46,100282.63,-41.26668869309627
2023-11-01,Corralón 4 JC Paz,Operador logistica corralones,-284035.05,-437722.28,-153687.23,54.10854399835515
2023-12-01,Corralón 4 JC Paz,Operador logistica corralones,-329175.0,-276136.94,53038.06,-16.112420445052024
2023-10-01,Administración,Puntuales,5000000.0,12449252.58,7449252.58,148.9850516
2023-11-01,Administración,Puntuales,0.0,4662500.0,4662500.0,
2023-12-01,Administración,Puntuales,0.0,600000.0,600000.0,
2023-09-01,Bariloche,Puntuales,2000000.0,4160000.0,2160000.0,108.0
2023-10-01,Bariloche,Puntuales,6000000.0,2337404.37,-3662595.63,-61.043260499999995
2023-11-01,Bariloche,Puntuales,6000000.0,3000000.0,-3000000.0,-50.0
2023-12-01,Bariloche,Puntuales,0.0,910000.0,910000.0,
2023-09-01,Desarrollo Institucional,Puntuales,130000.0,18000.0,-112000.0,-86.15384615384616
2023-10-01,Desarrollo Institucional,Puntuales,500000.0,256000.0,-244000.0,-48.8
2023-11-01,Desarrollo Institucional,Puntuales,500000.0,0.0,-500000.0,-100.0
2023-12-01,Desarrollo Institucional,Puntuales,150000.0,547000.0,397000.0,264.66666666666663
2023-10-01,Los Pinos,Puntuales,11390000.0,13370000.0,1980000.0,17.383669885864794
2023-09-01,Microcréditos,Puntuales,55000.0,60500.0,5500.0,10.0
2023-10-01,Microcréditos,Puntuales,20283500.0,283500.0,-20000000.0,-98.60231222422165
2023-11-01,Microcréditos,Puntuales,71500.0,18721500.0,18650000.0,26083.916083916087
2023-12-01,Microcréditos,Puntuales,71500.0,2471500.0,2400000.0,3356.6433566433566
2023-11-01,Suelo Firme III,Puntuales,15000000.0,400000.0,-14600000.0,-97.33333333333334
2023-12-01,Suelo Firme III,Puntuales,15000000.0,100000.0,-14900000.0,-99.33333333333333
2023-12-01,Voluntariado,Puntuales,0.0,450000.0,450000.0,
2023-09-01,Microcréditos,Recupero gastos créditos,608833.0,521576.21,-87256.79,-14.331810200826824
2023-10-01,Microcréditos,Recupero gastos créditos,617808.3333333333,588912.34,588912.34,-4.677177657579879
2023-11-01,Microcréditos,Recupero gastos créditos,694166.6666666666,572445.07,572445.07,-17.534923889555827
2023-12-01,Microcréditos,Recupero gastos créditos,726600.0,586096.71,586096.71,-19.33708918249381
2023-09-01,Corralón 1 Boulogne,Seguros,0.0,-25933.25,-25933.25,
2023-12-01,Corralón 1 Boulogne,Seguros,0.0,-65368.8,-65368.8,
2023-09-01,Corralón 2 Matanza,Seguros,0.0,-25933.25,-25933.25,
2023-12-01,Corralón 2 Matanza,Seguros,0.0,-29052.8,-29052.8,
2023-09-01,Corralón 3 Barracas,Seguros,-25933.0,-25933.25,-0.25,0.0009640226738132882
2023-10-01,Corralón 3 Barracas,Seguros,0.0,-7465.7,-7465.7,
2023-12-01,Corralón 3 Barracas,Seguros,0.0,-29052.8,-29052.8,
2023-09-01,Corralón 4 JC Paz,Seguros,-25933.0,-25933.25,-0.25,0.0009640226738132882
2023-10-01,Corralón 4 JC Paz,Seguros,-28007.64,0.0,28007.64,-100.0
2023-11-01,Corralón 4 JC Paz,Seguros,-30248.25,0.0,30248.25,-100.0
2023-12-01,Corralón 4 JC Paz,Seguros,-32668.11,-21789.6,10878.51,-33.30008990419097
2023-11-01,Desarrollo de Proyectos,Seguros,0.0,-12177.0,-12177.0,
2023-09-01,Corralón 2 Matanza,Servicio de agua AYSA,-10000.0,-2752.08,7247.92,-72.4792
2023-10-01,Corralón 2 Matanza,Servicio de agua AYSA,-10800.0,-5059.98,5740.02,-53.14833333333334
2023-11-01,Corralón 2 Matanza,Servicio de agua AYSA,-11664.0,-5059.98,6604.02,-56.61882716049384
2023-12-01,Corralón 2 Matanza,Servicio de agua AYSA,-12597.12,-6728.72,5868.4,-46.585251232027645
2023-09-01,Corralón 3 Barracas,Servicio de agua AYSA,0.0,-45109.2,-45109.2,
2023-12-01,Corralón 3 Barracas,Servicio de agua AYSA,0.0,-44051.47,-44051.47,
2023-09-01,Wanda,Servicio de agua AYSA,-2000.0,0.0,2000.0,-100.0
2023-10-01,Wanda,Servicio de agua AYSA,-3000.0,0.0,3000.0,-100.0
2023-11-01,Wanda,Servicio de agua AYSA,-3000.0,0.0,3000.0,-100.0
2023-12-01,Wanda,Servicio de agua AYSA,-3000.0,0.0,3000.0,-100.0
2023-10-01,Administración,Servicio de mensajería,0.0,-22200.0,-22200.0,
2023-11-01,Administración,Servicio de mensajería,0.0,-26100.0,-26100.0,
2023-12-01,Administración,Servicio de mensajería,0.0,-22500.0,-22500.0,
2023-09-01,Corralón 1 Boulogne,Servicio de mensajería,-25000.0,0.0,25000.0,-100.0
2023-10-01,Corralón 1 Boulogne,Servicio de mensajería,-27000.0,0.0,27000.0,-100.0
2023-11-01,Corralón 1 Boulogne,Servicio de mensajería,-29160.0,0.0,29160.0,-100.0
2023-12-01,Corralón 1 Boulogne,Servicio de mensajería,-31492.8,0.0,31492.8,-100.0
2023-10-01,Corralón 2 Matanza,Servicio de mensajería,0.0,-3500.0,-3500.0,
2023-10-01,Corralón 3 Barracas,Servicio de mensajería,0.0,-3800.0,-3800.0,
2023-09-01,Administración,Servicios de Terceros,-883500.0,-569014.7,314485.3,-35.595393322014715
2023-10-01,Administración,Servicios de Terceros,-1193500.0,-583134.7,610365.3,-51.14078759949729
2023-11-01,Administración,Servicios de Terceros,-1183500.0,-743707.7,439792.3,-37.16031263202366
2023-12-01,Administración,Servicios de Terceros,-1183500.0,-635396.7,548103.3,-46.3120659062104
2023-09-01,Bariloche,Servicios de Terceros,0.0,-69179.1,-69179.1,
2023-10-01,Bariloche,Servicios de Terceros,0.0,-105500.0,-105500.0,
2023-11-01,Bariloche,Servicios de Terceros,0.0,-60000.0,-60000.0,
2023-09-01,Corralón 1 Boulogne,Servicios de Terceros,-569815.0,-1160227.29,-590412.29,103.61473285189054
2023-10-01,Corralón 1 Boulogne,Servicios de Terceros,-615400.2,-1744218.6,-1128818.4,183.42834467717108
2023-11-01,Corralón 1 Boulogne,Servicios de Terceros,-664632.22,-1364568.55,-699936.33,105.31182644139643
2023-12-01,Corralón 1 Boulogne,Servicios de Terceros,-717802.79,-1459044.61,-741241.82,103.26538574752544
2023-09-01,Corralón 2 Matanza,Servicios de Terceros,-536305.0,-791293.32,-254988.32,47.545393013303986
2023-10-01,Corralón 2 Matanza,Servicios de Terceros,-579209.4,-826626.78,-247417.38,42.71639583197372
2023-11-01,Corralón 2 Matanza,Servicios de Terceros,-625546.15,-895038.03,-269491.88,43.08105485102898
2023-12-01,Corralón 2 Matanza,Servicios de Terceros,-675589.84,-998012.55,-322422.71,47.72462386349684
2023-09-01,Corralón 3 Barracas,Servicios de Terceros,-420000.0,-688726.79,-268726.79,63.98256904761905
2023-10-01,Corralón 3 Barracas,Servicios de Terceros,-453600.0,-589802.32,-136202.32,30.026966490299813
2023-11-01,Corralón 3 Barracas,Servicios de Terceros,-489888.0,-650145.06,-160257.06,32.71299970605527
2023-12-01,Corralón 3 Barracas,Servicios de Terceros,-529079.04,-751431.7,-222352.66,42.026359615379945
2023-09-01,Corralón 4 JC Paz,Servicios de Terceros,-239500.0,-361522.56,-122022.56,50.94887682672233
2023-10-01,Corralón 4 JC Paz,Servicios de Terceros,-258660.0,-361682.88,-103022.88,39.82945952215263
2023-11-01,Corralón 4 JC Paz,Servicios de Terceros,-279352.8,-471229.66,-191876.86,68.68621327582899
2023-12-01,Corralón 4 JC Paz,Servicios de Terceros,-301701.02,-696417.35,-394716.33,130.83029351375743
2023-09-01,Desarrollo de Proyectos,Servicios de Terceros,-80000.0,-37313.5,42686.5,-53.358125
2023-10-01,Desarrollo de Proyectos,Servicios de Terceros,-80000.0,-24012.1,55987.9,-69.984875
2023-11-01,Desarrollo de Proyectos,Servicios de Terceros,-90000.0,-256669.9,-166669.9,185.18877777777777
2023-12-01,Desarrollo de Proyectos,Servicios de Terceros,-90000.0,-24187.3,65812.7,-73.12522222222222
2023-09-01,Desarrollo Institucional,Servicios de Terceros,-45924.0,-64539.2,-18615.2,40.534796620503435
2023-10-01,Desarrollo Institucional,Servicios de Terceros,-45924.0,-112544.2,-66620.2,145.06619632436198
2023-11-01,Desarrollo Institucional,Servicios de Terceros,-45924.0,-161322.2,-115398.2,251.28081177597772
2023-12-01,Desarrollo Institucional,Servicios de Terceros,-50000.0,-462701.2,-412701.2,825.4024
2023-09-01,Microcréditos,Servicios de Terceros,-12700.0,0.0,12700.0,-100.0
2023-10-01,Microcréditos,Servicios de Terceros,-12700.0,-20000.0,-7300.0,57.48031496062992
2023-11-01,Microcréditos,Servicios de Terceros,-12700.0,-840000.0,-827300.0,6514.173228346456
2023-12-01,Microcréditos,Servicios de Terceros,-12700.0,-316000.0,-303300.0,2388.1889763779527
2023-09-01,Suelo Firme III,Servicios de Terceros,-3200000.0,-58080.0,3141920.0,-98.185
2023-10-01,Suelo Firme III,Servicios de Terceros,0.0,-30250.0,-30250.0,
2023-11-01,Suelo Firme III,Servicios de Terceros,0.0,-60000.27,-60000.27,
2023-12-01,Suelo Firme III,Servicios de Terceros,0.0,-126800.0,-126800.0,
2023-09-01,Trapito Medio Ambiente,Servicios de Terceros,-100000.0,-3630.0,96370.0,-96.37
2023-10-01,Trapito Medio Ambiente,Servicios de Terceros,-40000.0,0.0,40000.0,-100.0
2023-11-01,Trapito Medio Ambiente,Servicios de Terceros,-60000.0,0.0,60000.0,-100.0
2023-10-01,Voluntariado,Servicios de Terceros,-200000.0,0.0,200000.0,-100.0
2023-11-01,Voluntariado,Servicios de Terceros,-200000.0,0.0,200000.0,-100.0
2023-12-01,Voluntariado,Servicios de Terceros,-200000.0,0.0,200000.0,-100.0
2023-09-01,Wanda,Servicios de Terceros,-30000.0,-68511.0,-38511.0,128.37
2023-10-01,Wanda,Servicios de Terceros,-30000.0,-33832.0,-3832.0,12.773333333333333
2023-11-01,Wanda,Servicios de Terceros,-200000.0,-45786.0,154214.0,-77.107
2023-12-01,Wanda,Servicios de Terceros,-30000.0,-79889.0,-49889.0,166.29666666666668
2023-09-01,Desarrollo Institucional,Socios,1800000.0,2022268.0,222268.0,12.34822222222222
2023-10-01,Desarrollo Institucional,Socios,1800000.0,1959527.0,159527.0,8.86261111111111
2023-11-01,Desarrollo Institucional,Socios,1800000.0,2302046.0,502046.0,27.891444444444446
2023-12-01,Desarrollo Institucional,Socios,2450000.0,2682424.32,232424.32,9.486706938775503
2023-09-01,Administración,Software,-95000.0,-96516.92,-1516.92,1.5967578947368402
2023-10-01,Administración,Software,-95000.0,-103205.86,-8205.86,8.637747368421053
2023-11-01,Administración,Software,-95000.0,-113561.45,-18561.45,19.538368421052628
2023-12-01,Administración,Software,-95000.0,-123344.38,-28344.38,29.836189473684215
2023-09-01,Corralón 1 Boulogne,Software,-223338.0,-1672037.03,-1448699.03,648.6576534221673
2023-10-01,Corralón 1 Boulogne,Software,-241205.0,0.0,241205.0,-100.0
2023-11-01,Corralón 1 Boulogne,Software,-406301.0,-958328.97,-552027.97,135.86675149704283
2023-12-01,Corralón 1 Boulogne,Software,-427142.0,-396952.36,30189.64,-7.067822878574341
2023-09-01,Corralón 2 Matanza,Software,-167503.0,-131405.34,36097.66,-21.550455812731713
2023-10-01,Corralón 2 Matanza,Software,-180903.0,0.0,180903.0,-100.0
2023-11-01,Corralón 2 Matanza,Software,-260175.0,-133995.53,126179.47,-48.49792255212837
2023-12-01,Corralón 2 Matanza,Software,-275806.0,-386068.29,-110262.29,39.97820569530756
2023-09-01,Corralón 3 Barracas,Software,-160000.0,-131405.34,28594.66,-17.871662500000003
2023-10-01,Corralón 3 Barracas,Software,-172800.0,0.0,172800.0,-100.0
2023-11-01,Corralón 3 Barracas,Software,-251424.0,-133995.53,117428.47,-46.7053543018964
2023-12-01,Corralón 3 Barracas,Software,-266354.0,-386068.29,-119714.29,44.945557416070336
2023-09-01,Corralón 4 JC Paz,Software,-55834.0,-98554.0,-42720.0,76.51251925350145
2023-10-01,Corralón 4 JC Paz,Software,-60301.0,0.0,60301.0,-100.0
2023-11-01,Corralón 4 JC Paz,Software,-113725.0,-100496.65,13228.35,-11.63187513739284
2023-12-01,Corralón 4 JC Paz,Software,-118935.0,-383891.47,-264956.47,222.7741791734981
2023-09-01,Microcréditos,Software,-105000.0,-89966.88,15033.12,-14.317257142857137
2023-10-01,Microcréditos,Software,-277500.0,-113944.19,163555.81,-58.939030630630626
2023-11-01,Microcréditos,Software,-105000.0,-300896.75,-195896.75,186.56833333333333
2023-12-01,Microcréditos,Software,-105000.0,-138974.55,-33974.55,32.356714285714276
2023-09-01,Administración,Sueldos Administración,-3899827.42,-3899831.35,-3.93,0.00010077369013851485
2023-10-01,Administración,Sueldos Administración,-4306765.93,-4352762.19,-45996.26,1.067999996925784
2023-11-01,Administración,Sueldos Administración,-4645881.36,-4821615.9,-175734.54,3.782587767157275
2023-12-01,Administración,Sueldos Administración,-7924014.16,-8811993.81,-887979.65,11.206184543213894
2023-09-01,Desarrollo de Proyectos,Sueldos Administración,-386872.84,-386873.57,-0.73,0.00018869249130576692
2023-10-01,Desarrollo de Proyectos,Sueldos Administración,-427242.18,-427243.32,-1.14,0.000266827587110891
2023-11-01,Desarrollo de Proyectos,Sueldos Administración,-469179.2,-485286.56,-16107.36,3.4330933681629503
2023-12-01,Desarrollo de Proyectos,Sueldos Administración,-793988.19,-866340.67,-72352.48,9.112538563073603
2023-09-01,Microcréditos,Sueldos Administración,-296818.78,-296818.87,-0.09,3.0321531530923923e-05
2023-10-01,Microcréditos,Sueldos Administración,-327791.17,-327791.35,-0.18,5.4913010619845275e-05
2023-11-01,Microcréditos,Sueldos Administración,-353601.5,-371015.19,-17413.69,4.92466519514199
2023-12-01,Microcréditos,Sueldos Administración,-603948.18,-665773.25,-61825.07,10.2368170063862
2023-09-01,Wanda,Sueldos Administración,-244953.88,-244954.57,-0.69,0.0002816856789540661
2023-10-01,Wanda,Sueldos Administración,-270514.28,-270514.36,-0.08,2.957330014448423e-05
2023-11-01,Wanda,Sueldos Administración,-291814.62,-302465.69,-10651.07,3.6499439267299247
2023-12-01,Wanda,Sueldos Administración,-499759.87,-539965.77,-40205.9,8.045043712693463
2023-09-01,Corralón 1 Boulogne,Sueldos Corralones,-169082.43,-4557466.2,-4388383.77,2595.410871490314
2023-10-01,Corralón 1 Boulogne,Sueldos Corralones,-186725.82,-5086036.77,-4899310.95,2623.7994027821105
2023-11-01,Corralón 1 Boulogne,Sueldos Corralones,-201428.64,-5652076.03,-5450647.39,2705.994236966501
2023-12-01,Corralón 1 Boulogne,Sueldos Corralones,-337955.1,-10158342.94,-9820387.84,2905.826199989289
2023-09-01,Corralón 2 Matanza,Sueldos Corralones,-75147.75,-3093565.96,-3018418.21,4016.64482303196
2023-10-01,Corralón 2 Matanza,Sueldos Corralones,-82989.25,-2248578.27,-2165589.02,2609.4813725874137
2023-11-01,Corralón 2 Matanza,Sueldos Corralones,-89523.84,-2700848.64,-2611324.8,2916.9043687134067
2023-12-01,Corralón 2 Matanza,Sueldos Corralones,-150202.27,-4630839.95,-4480637.68,2983.0692172628287
2023-09-01,Corralón 3 Barracas,Sueldos Corralones,-75147.75,-1574774.81,-1499627.06,1995.5714708690546
2023-10-01,Corralón 3 Barracas,Sueldos Corralones,-82989.25,-1750825.06,-1667835.81,2009.7010275427242
2023-11-01,Corralón 3 Barracas,Sueldos Corralones,-89523.84,-1961033.61,-1871509.77,2090.5155207819503
2023-12-01,Corralón 3 Barracas,Sueldos Corralones,-150202.27,-4083861.49,-3933659.22,2618.9079698995233
2023-09-01,Corralón 4 JC Paz,Sueldos Corralones,-56360.81,-1911637.3,-1855276.49,3291.78464610427
2023-10-01,Corralón 4 JC Paz,Sueldos Corralones,-62241.94,-2121241.79,-2058999.85,3308.0586016438433
2023-11-01,Corralón 4 JC Paz,Sueldos Corralones,-67142.88,-2373795.32,-2306652.44,3435.438634744294
2023-12-01,Corralón 4 JC Paz,Sueldos Corralones,-112651.7,-3654477.06,-3541825.36,3144.049632628713
2023-09-01,Corralón 1 Boulogne,Sueldos Desarrollo Inst.,-4619857.8,-169006.68,4450851.12,-96.34173415467464
2023-10-01,Corralón 1 Boulogne,Sueldos Desarrollo Inst.,-5108373.97,-186642.31,4921731.66,-96.34634599784403
2023-11-01,Corralón 1 Boulogne,Sueldos Desarrollo Inst.,-5514247.22,-208686.6,5305560.62,-96.2155015603381
2023-12-01,Corralón 1 Boulogne,Sueldos Desarrollo Inst.,-9336478.48,-372550.39,8963928.09,-96.00973331863771
2023-09-01,Corralón 2 Matanza,Sueldos Desarrollo Inst.,-2310495.23,-75114.08,2235381.15,-96.74900519054523
2023-10-01,Corralón 2 Matanza,Sueldos Desarrollo Inst.,-2557156.43,-82952.14,2474204.29,-96.75607878239971
2023-11-01,Corralón 2 Matanza,Sueldos Desarrollo Inst.,-2760124.69,-92749.6,2667375.09,-96.63965905830145
2023-12-01,Corralón 2 Matanza,Sueldos Desarrollo Inst.,-4647253.37,-165577.95,4481675.42,-96.43707934951694
2023-09-01,Corralón 3 Barracas,Sueldos Desarrollo Inst.,-1840296.69,-75114.08,1765182.61,-95.91837118394209
2023-10-01,Corralón 3 Barracas,Sueldos Desarrollo Inst.,-2037701.76,-82952.14,1954749.62,-95.92913243594589
2023-11-01,Corralón 3 Barracas,Sueldos Desarrollo Inst.,-2199768.09,-92749.6,2107018.49,-95.78366463166577
2023-12-01,Corralón 3 Barracas,Sueldos Desarrollo Inst.,-3707278.14,-165577.95,3541700.19,-95.53370576074445
2023-09-01,Corralón 4 JC Paz,Sueldos Desarrollo Inst.,-1646111.91,-56335.56,1589776.35,-96.57765917020794
2023-10-01,Corralón 4 JC Paz,Sueldos Desarrollo Inst.,-1823734.05,-62214.1,1761519.95,-96.58864185817005
2023-11-01,Corralón 4 JC Paz,Sueldos Desarrollo Inst.,-1974551.54,-69562.2,1904989.34,-96.47706334370993
2023-12-01,Corralón 4 JC Paz,Sueldos Desarrollo Inst.,-3334237.48,-124183.46,3210054.02,-96.27550644652942
2023-09-01,Desarrollo Institucional,Sueldos Desarrollo Inst.,-1133475.01,-1133433.9,41.11,-0.0036268995467401122
2023-10-01,Desarrollo Institucional,Sueldos Desarrollo Inst.,-1251750.66,-1251704.58,46.08,-0.003681244314250386
2023-11-01,Desarrollo Institucional,Sueldos Desarrollo Inst.,-1350313.71,-1399543.41,-49229.7,3.6457972421830744
2023-12-01,Desarrollo Institucional,Sueldos Desarrollo Inst.,-2283502.29,-2498482.2,-214979.91,9.41448190971598
2023-09-01,Corralón 1 Boulogne,Sueldos Expansión Inst.,-417543.0,-417543.7,-0.7,0.00016764740398273747
2023-10-01,Corralón 1 Boulogne,Sueldos Expansión Inst.,-828872.96,-461112.92,367760.04,-44.36868588402256
2023-11-01,Corralón 1 Boulogne,Sueldos Expansión Inst.,-894138.54,-515575.72,378562.82,-42.33827344026576
2023-12-01,Corralón 1 Boulogne,Sueldos Expansión Inst.,-1492582.3,-920411.88,572170.42,-38.33426270698775
2023-09-01,Corralón 2 Matanza,Sueldos Expansión Inst.,-185574.67,-185574.98,-0.31,0.0001670486602496298
2023-10-01,Corralón 2 Matanza,Sueldos Expansión Inst.,-368387.98,-204939.08,163448.9,-44.36868434198097
2023-11-01,Corralón 2 Matanza,Sueldos Expansión Inst.,-397394.91,-229144.76,168250.15,-42.338275042325016
2023-12-01,Corralón 2 Matanza,Sueldos Expansión Inst.,-663369.91,-409072.06,254297.85,-38.33424551921567
2023-09-01,Corralón 3 Barracas,Sueldos Expansión Inst.,-185574.67,-185574.98,-0.31,0.0001670486602496298
2023-10-01,Corralón 3 Barracas,Sueldos Expansión Inst.,-368387.98,-204939.08,163448.9,-44.36868434198097
2023-11-01,Corralón 3 Barracas,Sueldos Expansión Inst.,-397394.91,-229144.76,168250.15,-42.338275042325016
2023-12-01,Corralón 3 Barracas,Sueldos Expansión Inst.,-663369.91,-409072.06,254297.85,-38.33424551921567
2023-09-01,Corralón 4 JC Paz,Sueldos Expansión Inst.,-139181.0,-139181.23,-0.23,0.000165252441073478
2023-10-01,Corralón 4 JC Paz,Sueldos Expansión Inst.,-276290.99,-153704.31,122586.68,-44.36868534873323
2023-11-01,Corralón 4 JC Paz,Sueldos Expansión Inst.,-298046.18,-171858.57,126187.61,-42.33827455866067
2023-12-01,Corralón 4 JC Paz,Sueldos Expansión Inst.,-497527.43,-306804.05,190723.38,-38.33424420438487
2023-09-01,Microcréditos,Sueldos Microcréditos,-653429.02,-653429.93,-0.91,0.00013926531760597292
2023-10-01,Microcréditos,Sueldos Microcréditos,-721612.92,-730634.45,-9021.53,1.2501896446089007
2023-11-01,Microcréditos,Sueldos Microcréditos,-778432.83,-806835.61,-28402.78,3.6487130174096114
2023-12-01,Microcréditos,Sueldos Microcréditos,-1323563.29,-1451769.99,-128206.7,9.68648050067934
2023-09-01,Desarrollo de Proyectos,Sueldos Proyectos,-895181.05,-925020.83,-29839.78,3.3333793203062005
2023-10-01,Desarrollo de Proyectos,Sueldos Proyectos,-988591.24,-988591.41,-0.17,1.7196187176603904e-05
2023-11-01,Desarrollo de Proyectos,Sueldos Proyectos,-1066433.07,-1105354.41,-38921.34,3.649674892396187
2023-12-01,Desarrollo de Proyectos,Sueldos Proyectos,-1826366.53,-1973290.76,-146924.23,8.044619061213302
2023-09-01,Administración,Sueldos RRHH,-594243.53,-594245.12,-1.59,0.0002675670696772085
2023-10-01,Administración,Sueldos RRHH,-656251.55,-656252.27,-0.72,0.00010971402657594643
2023-11-01,Administración,Sueldos RRHH,-707924.9,-733762.77,-25837.87,3.64980381393563
2023-12-01,Administración,Sueldos RRHH,-1187749.85,-1309922.35,-122172.5,10.286046342165397
2023-09-01,Bariloche,Sueldos Área Social,0.0,-123411.08,-123411.08,
2023-10-01,Bariloche,Sueldos Área Social,0.0,-135386.14,-135386.14,
2023-11-01,Bariloche,Sueldos Área Social,0.0,-151376.64,-151376.64,
2023-12-01,Bariloche,Sueldos Área Social,0.0,-540478.55,-540478.55,
2023-09-01,Corralón 1 Boulogne,Sueldos Área Social,-655650.01,-655650.91,-0.9,0.00013726835755303093
2023-10-01,Corralón 1 Boulogne,Sueldos Área Social,-724065.66,-726586.95,-2521.29,0.3482128954989967
2023-11-01,Corralón 1 Boulogne,Sueldos Área Social,-1114598.7,-828082.13,286516.57,-25.705805147628464
2023-12-01,Corralón 1 Boulogne,Sueldos Área Social,-1751795.01,-1901427.97,-149632.96,8.541693471315458
2023-09-01,Corralón 2 Matanza,Sueldos Área Social,-636365.08,-636366.11,-1.03,0.00016185677567787657
2023-10-01,Corralón 2 Matanza,Sueldos Área Social,-702768.39,-712676.84,-9908.45,1.4099168575296839
2023-11-01,Corralón 2 Matanza,Sueldos Área Social,-758104.48,-804832.22,-46727.74,6.163759908132978
2023-12-01,Corralón 2 Matanza,Sueldos Área Social,-1277116.15,-1402687.11,-125570.96,9.832383687262917
2023-09-01,Corralón 3 Barracas,Sueldos Área Social,-558132.69,-558134.18,-1.49,0.00026696160730293404
2023-10-01,Corralón 3 Barracas,Sueldos Área Social,-633236.75,-710060.76,-76824.01,12.13195696554251
2023-11-01,Corralón 3 Barracas,Sueldos Área Social,-494355.8,-520618.83,-26263.03,5.312576488432022
2023-12-01,Corralón 3 Barracas,Sueldos Área Social,-897740.09,-898845.47,-1105.38,0.12312917873590838
2023-09-01,Corralón 4 JC Paz,Sueldos Área Social,-373582.87,-373583.22,-0.35,9.368737918221918e-05
2023-10-01,Corralón 4 JC Paz,Sueldos Área Social,-412565.43,-412566.38,-0.95,0.00023026650585136074
2023-11-01,Corralón 4 JC Paz,Sueldos Área Social,-445050.89,-467459.83,-22408.94,5.035141037466525
2023-12-01,Corralón 4 JC Paz,Sueldos Área Social,-750583.87,-823508.64,-72924.77,9.715739028604494
2023-09-01,Área Social,Sueldos Área Social,-1874282.97,-1759045.42,115237.55,-6.148353895569998
2023-10-01,Área Social,Sueldos Área Social,-2069860.33,-1934475.09,135385.24,-6.540791088063415
2023-11-01,Área Social,Sueldos Área Social,-2232841.45,-2266664.71,-33823.26,1.514807959158935
2023-12-01,Área Social,Sueldos Área Social,-3823950.15,-3657788.79,166161.36,-4.345280494830715
2023-09-01,Administración,Viaticos y Movilidad,-50000.0,-7672.0,42328.0,-84.65599999999999
2023-10-01,Administración,Viaticos y Movilidad,-50000.0,-114242.66,-64242.66,128.48532
2023-11-01,Administración,Viaticos y Movilidad,-50000.0,-22561.75,27438.25,-54.87649999999999
2023-12-01,Administración,Viaticos y Movilidad,-65000.0,-77999.0,-12999.0,19.998461538461537
2023-09-01,Bariloche,Viaticos y Movilidad,0.0,-383713.14,-383713.14,
2023-10-01,Bariloche,Viaticos y Movilidad,0.0,-228367.26,-228367.26,
2023-11-01,Bariloche,Viaticos y Movilidad,0.0,-281013.24,-281013.24,
2023-12-01,Bariloche,Viaticos y Movilidad,0.0,-103257.35,-103257.35,
2023-09-01,Corralón 1 Boulogne,Viaticos y Movilidad,-18952.0,-10775.73,8176.27,-43.14199029126214
2023-10-01,Corralón 1 Boulogne,Viaticos y Movilidad,-20468.16,-5653.08,14815.08,-72.38110313775151
2023-11-01,Corralón 1 Boulogne,Viaticos y Movilidad,-22105.61,-1695.96,20409.65,-92.32792037858263
2023-12-01,Corralón 1 Boulogne,Viaticos y Movilidad,-23874.06,-26132.0,-2257.94,9.457712680624907
2023-09-01,Corralón 2 Matanza,Viaticos y Movilidad,-10285.0,-46942.54,-36657.54,356.41750121536217
2023-10-01,Corralón 2 Matanza,Viaticos y Movilidad,-11107.8,-10292.48,815.32,-7.340067340067338
2023-11-01,Corralón 2 Matanza,Viaticos y Movilidad,-11996.42,-7534.27,4462.15,-37.19568004454662
2023-12-01,Corralón 2 Matanza,Viaticos y Movilidad,-12956.14,-27560.0,-14603.86,112.71767671544148
2023-09-01,Corralón 3 Barracas,Viaticos y Movilidad,-22040.0,-88719.84,-66679.84,302.540108892922
2023-10-01,Corralón 3 Barracas,Viaticos y Movilidad,-23803.2,-47520.48,-23717.28,99.63904012905829
2023-11-01,Corralón 3 Barracas,Viaticos y Movilidad,-25707.46,-29372.2,-3664.74,14.255550723408698
2023-12-01,Corralón 3 Barracas,Viaticos y Movilidad,-27764.05,-29722.24,-1958.19,7.052969577565241
2023-09-01,Corralón 4 JC Paz,Viaticos y Movilidad,-10285.0,-9651.91,633.09,-6.155469129800682
2023-10-01,Corralón 4 JC Paz,Viaticos y Movilidad,-11107.8,-1884.36,9223.44,-83.03570463998271
2023-11-01,Corralón 4 JC Paz,Viaticos y Movilidad,-11996.42,-807.6,11188.82,-93.2679916174992
2023-12-01,Corralón 4 JC Paz,Viaticos y Movilidad,-12956.14,-6560.0,6396.14,-49.36763573101248
2023-09-01,Desarrollo de Proyectos,Viaticos y Movilidad,0.0,-55320.0,-55320.0,
2023-10-01,Desarrollo de Proyectos,Viaticos y Movilidad,0.0,-35309.9,-35309.9,
